vehicle,stop_code,date,arrival_time,departure_time,passenger_on,passenger_off
Vehicle1,1,08/02/2012,21:17:01,21:18:01,1,1
Vehicle2,1,08/02/2012,21:17:06,21:18:06,0,1
Vehicle5,1,08/02/2012,21:17:44,21:18:44,0,1
Vehicle1,1,08/02/2012,21:18:02,21:19:02,0,0
Vehicle2,1,08/02/2012,21:18:07,21:19:07,0,0
Vehicle5,1,08/02/2012,21:18:45,21:19:45,0,0
Vehicle1,1,08/02/2012,21:19:03,21:20:03,0,0
Vehicle2,1,08/02/2012,21:19:08,21:20:08,0,0
Vehicle5,1,08/02/2012,21:19:46,21:20:46,0,0
Vehicle1,1,08/02/2012,21:20:04,21:21:04,0,0
Vehicle2,1,08/02/2012,21:20:09,21:21:09,0,0
Vehicle5,1,08/02/2012,21:20:47,21:21:47,0,0
Vehicle3,1,07/02/2012,21:21:01,21:22:01,22,0
Vehicle1,1,08/02/2012,21:21:05,21:22:05,0,0
Vehicle2,1,08/02/2012,21:21:10,21:22:10,0,0
Vehicle5,1,08/02/2012,21:21:48,21:22:48,0,0
Vehicle3,1,08/02/2012,21:22:02,21:23:02,0,2
Vehicle1,1,08/02/2012,21:22:06,21:23:06,0,2
Vehicle2,1,08/02/2012,21:22:11,21:23:11,0,2
Vehicle5,1,08/02/2012,21:22:49,21:23:49,0,2
Vehicle3,1,08/02/2012,21:23:03,21:24:03,0,1
Vehicle1,1,08/02/2012,21:23:07,21:24:07,0,1
Vehicle2,1,08/02/2012,21:23:12,21:24:12,0,1
Vehicle5,1,08/02/2012,21:23:50,21:24:50,0,1
Vehicle3,1,08/02/2012,21:24:04,21:25:04,0,1
Vehicle1,1,08/02/2012,21:24:08,21:25:08,0,1
Vehicle2,1,08/02/2012,21:24:13,21:25:13,0,1
Vehicle5,1,08/02/2012,21:24:51,21:25:51,0,1
Vehicle3,1,08/02/2012,21:25:05,21:26:05,0,2
Vehicle1,1,08/02/2012,21:25:09,21:26:09,0,2
Vehicle2,1,08/02/2012,21:25:14,21:26:14,0,2
Vehicle5,1,08/02/2012,21:25:52,21:26:52,0,2
Vehicle3,1,08/02/2012,21:26:06,21:27:06,0,0
Vehicle1,1,08/02/2012,21:26:10,21:27:10,0,0
Vehicle2,1,08/02/2012,21:26:15,21:27:15,0,0
Vehicle5,1,08/02/2012,21:26:53,21:27:53,0,0
Vehicle3,1,08/02/2012,21:27:07,21:28:07,0,1
Vehicle1,1,08/02/2012,21:27:11,21:28:11,0,1
Vehicle2,1,08/02/2012,21:27:16,21:28:16,0,1
Vehicle5,1,08/02/2012,21:27:54,21:28:54,0,1
Vehicle3,1,08/02/2012,21:28:08,21:29:08,0,0
Vehicle1,1,08/02/2012,21:28:12,21:29:12,0,0
Vehicle2,1,08/02/2012,21:28:17,21:29:17,0,0
Vehicle5,1,08/02/2012,21:28:55,21:29:55,0,0
Vehicle3,1,08/02/2012,21:29:09,21:30:09,3,0
Vehicle1,1,08/02/2012,21:29:13,21:30:13,0,0
Vehicle2,1,08/02/2012,21:29:18,21:30:18,0,0
Vehicle5,1,08/02/2012,21:29:56,21:30:56,0,0
Vehicle3,1,08/02/2012,21:30:10,21:31:10,0,0
Vehicle1,1,08/02/2012,21:30:14,21:31:14,0,0
Vehicle2,1,08/02/2012,21:30:19,21:31:19,0,0
Vehicle5,1,08/02/2012,21:30:57,21:31:57,0,0
Vehicle3,1,08/02/2012,21:31:11,21:32:11,0,3
Vehicle1,1,08/02/2012,21:31:15,21:32:15,0,3
Vehicle2,1,08/02/2012,21:31:20,21:32:20,0,3
Vehicle5,1,08/02/2012,21:31:58,21:32:58,0,3
Vehicle3,1,08/02/2012,21:32:12,21:33:12,0,1
Vehicle1,1,08/02/2012,21:32:16,21:33:16,0,1
Vehicle2,1,08/02/2012,21:32:21,21:33:21,0,1
Vehicle5,1,08/02/2012,21:32:59,21:33:59,0,1
Vehicle3,1,08/02/2012,21:33:13,21:34:13,0,0
Vehicle1,1,08/02/2012,21:33:17,21:34:17,0,0
Vehicle2,1,08/02/2012,21:33:22,21:34:22,0,0
Vehicle5,1,08/02/2012,21:34:00,21:35:00,1,1
Vehicle3,1,08/02/2012,21:34:14,21:35:14,0,1
Vehicle1,1,08/02/2012,21:34:18,21:35:18,0,1
Vehicle2,1,08/02/2012,21:34:23,21:35:23,0,1
Vehicle5,1,08/02/2012,21:35:01,21:36:01,1,0
Vehicle3,1,08/02/2012,21:35:15,21:36:15,0,0
Vehicle1,1,08/02/2012,21:35:19,21:36:19,0,0
Vehicle2,1,08/02/2012,21:35:24,21:36:24,0,0
Vehicle5,1,08/02/2012,21:36:02,21:37:02,3,1
Vehicle3,1,08/02/2012,21:36:16,21:37:16,0,1
Vehicle1,1,08/02/2012,21:36:20,21:37:20,0,1
Vehicle2,1,08/02/2012,21:36:25,21:37:25,0,1
Vehicle4,1,07/02/2012,21:36:39,21:37:39,10,1
Vehicle5,1,08/02/2012,21:37:03,21:38:03,1,1
Vehicle3,1,08/02/2012,21:37:17,21:38:17,0,1
Vehicle1,1,08/02/2012,21:37:21,21:38:21,0,1
Vehicle2,1,08/02/2012,21:37:26,21:38:26,0,1
Vehicle4,1,08/02/2012,21:37:40,21:38:40,0,1
Vehicle5,1,08/02/2012,21:38:04,21:39:04,0,0
Vehicle3,1,08/02/2012,21:38:18,21:39:18,0,0
Vehicle1,1,08/02/2012,21:38:22,21:39:22,0,0
Vehicle2,1,08/02/2012,21:38:27,21:39:27,0,0
Vehicle4,1,08/02/2012,21:38:41,21:39:41,0,0
Vehicle5,1,08/02/2012,21:39:05,21:40:05,0,0
Vehicle3,1,08/02/2012,21:39:19,21:40:19,0,0
Vehicle1,1,08/02/2012,21:39:23,21:40:23,0,0
Vehicle2,1,08/02/2012,21:39:28,21:40:28,0,0
Vehicle4,1,08/02/2012,21:39:42,21:40:42,0,0
Vehicle5,1,08/02/2012,21:40:06,21:41:06,2,0
Vehicle3,1,08/02/2012,21:40:20,21:41:20,0,0
Vehicle1,1,08/02/2012,21:40:24,21:41:24,0,0
Vehicle2,1,08/02/2012,21:40:29,21:41:29,0,0
Vehicle4,1,08/02/2012,21:40:43,21:41:43,0,0
Vehicle5,1,08/02/2012,21:41:07,21:42:07,1,0
Vehicle3,1,08/02/2012,21:41:21,21:42:21,0,0
Vehicle1,1,08/02/2012,21:41:25,21:42:25,0,0
Vehicle2,1,08/02/2012,21:41:30,21:42:30,0,0
Vehicle4,1,08/02/2012,21:41:44,21:42:44,0,0
Vehicle5,1,08/02/2012,21:42:08,21:43:08,0,0
Vehicle3,1,08/02/2012,21:42:22,21:43:22,0,0
Vehicle1,1,08/02/2012,21:42:26,21:43:26,0,0
Vehicle2,1,08/02/2012,21:42:31,21:43:31,0,0
Vehicle4,1,08/02/2012,21:42:45,21:43:45,0,0
Vehicle5,1,08/02/2012,21:43:09,21:44:09,0,0
Vehicle3,1,08/02/2012,21:43:23,21:44:23,0,0
Vehicle1,1,08/02/2012,21:43:27,21:44:27,0,0
Vehicle2,1,08/02/2012,21:43:32,21:44:32,0,0
Vehicle4,1,08/02/2012,21:43:46,21:44:46,0,0
Vehicle5,1,08/02/2012,21:44:10,21:45:10,0,0
Vehicle3,1,08/02/2012,21:44:24,21:45:24,0,0
Vehicle1,1,08/02/2012,21:44:28,21:45:28,0,0
Vehicle2,1,08/02/2012,21:44:33,21:45:33,0,0
Vehicle4,1,08/02/2012,21:44:47,21:45:47,0,0
Vehicle5,1,08/02/2012,21:45:11,21:46:11,0,1
Vehicle3,1,08/02/2012,21:45:25,21:46:25,0,1
Vehicle1,1,08/02/2012,21:45:29,21:46:29,0,1
Vehicle2,1,08/02/2012,21:45:34,21:46:34,0,1
Vehicle4,1,08/02/2012,21:45:48,21:46:48,0,1
Vehicle5,1,08/02/2012,21:46:12,21:47:12,0,0
Vehicle3,1,08/02/2012,21:46:26,21:47:26,0,0
Vehicle1,1,08/02/2012,21:46:30,21:47:30,0,0
Vehicle2,1,08/02/2012,21:46:35,21:47:35,0,0
Vehicle4,1,08/02/2012,21:46:49,21:47:49,0,0
Vehicle5,1,08/02/2012,21:47:13,21:48:13,0,0
Vehicle3,1,08/02/2012,21:47:27,21:48:27,0,0
Vehicle1,1,08/02/2012,21:47:31,21:48:31,0,0
Vehicle2,1,08/02/2012,21:47:36,21:48:36,0,0
Vehicle4,1,08/02/2012,21:47:50,21:48:50,0,0
Vehicle5,1,08/02/2012,21:48:14,21:49:14,0,0
Vehicle3,1,08/02/2012,21:48:28,21:49:28,0,0
Vehicle1,1,08/02/2012,21:48:32,21:49:32,0,0
Vehicle2,1,08/02/2012,21:48:37,21:49:37,0,0
Vehicle4,1,08/02/2012,21:48:51,21:49:51,0,0
Vehicle5,1,08/02/2012,21:49:15,21:50:15,0,0
Vehicle3,1,08/02/2012,21:49:29,21:50:29,0,0
Vehicle1,1,08/02/2012,21:49:33,21:50:33,0,0
Vehicle2,1,08/02/2012,21:49:38,21:50:38,0,0
Vehicle4,1,08/02/2012,21:49:52,21:50:52,0,0
Vehicle5,1,08/02/2012,21:50:16,21:51:16,1,0
Vehicle3,1,08/02/2012,21:50:30,21:51:30,0,0
Vehicle1,1,08/02/2012,21:50:34,21:51:34,0,0
Vehicle2,1,08/02/2012,21:50:39,21:51:39,0,0
Vehicle4,1,08/02/2012,21:50:53,21:51:53,0,0
Vehicle5,1,08/02/2012,21:51:17,21:52:17,0,0
Vehicle3,1,08/02/2012,21:51:31,21:52:31,0,0
Vehicle1,1,08/02/2012,21:51:35,21:52:35,0,0
Vehicle2,1,08/02/2012,21:51:40,21:52:40,0,0
Vehicle4,1,08/02/2012,21:51:54,21:52:54,0,0
Vehicle5,1,08/02/2012,21:52:18,21:53:18,0,0
Vehicle3,1,08/02/2012,21:52:32,21:53:32,0,0
Vehicle1,1,08/02/2012,21:52:36,21:53:36,0,0
Vehicle2,1,08/02/2012,21:52:41,21:53:41,0,0
Vehicle4,1,08/02/2012,21:52:55,21:53:55,0,0
Vehicle5,1,08/02/2012,21:53:19,21:54:19,1,0
Vehicle3,1,08/02/2012,21:53:33,21:54:33,0,0
Vehicle1,1,08/02/2012,21:53:37,21:54:37,0,0
Vehicle2,1,08/02/2012,21:53:42,21:54:42,0,0
Vehicle4,1,08/02/2012,21:53:56,21:54:56,0,0
Vehicle5,1,08/02/2012,21:54:20,21:55:20,0,0
Vehicle3,1,08/02/2012,21:54:34,21:55:34,0,0
Vehicle1,1,08/02/2012,21:54:38,21:55:38,0,0
Vehicle2,1,08/02/2012,21:54:43,21:55:43,0,0
Vehicle4,1,08/02/2012,21:54:57,21:55:57,0,0
Vehicle5,1,08/02/2012,21:55:21,21:56:21,0,1
Vehicle3,1,08/02/2012,21:55:35,21:56:35,0,1
Vehicle1,1,08/02/2012,21:55:39,21:56:39,0,1
Vehicle2,1,08/02/2012,21:55:44,21:56:44,0,1
Vehicle4,1,08/02/2012,21:55:58,21:56:58,0,1
Vehicle5,1,08/02/2012,21:56:22,21:57:22,3,1
Vehicle3,1,08/02/2012,21:56:36,21:57:36,0,1
Vehicle1,1,08/02/2012,21:56:40,21:57:40,0,1
Vehicle2,1,08/02/2012,21:56:45,21:57:45,0,1
Vehicle4,1,08/02/2012,21:56:59,21:57:59,0,1
Vehicle5,1,08/02/2012,21:57:23,21:58:23,0,0
Vehicle3,1,08/02/2012,21:57:37,21:58:37,0,0
Vehicle1,1,08/02/2012,21:57:41,21:58:41,0,0
Vehicle2,1,08/02/2012,21:57:46,21:58:46,0,0
Vehicle4,1,08/02/2012,21:58:00,21:59:00,0,0
Vehicle5,1,08/02/2012,21:58:24,21:59:24,0,0
Vehicle3,1,08/02/2012,21:58:38,21:59:38,0,0
Vehicle1,1,08/02/2012,21:58:42,21:59:42,0,0
Vehicle2,1,08/02/2012,21:58:47,21:59:47,0,0
Vehicle4,1,08/02/2012,21:59:01,22:00:01,0,0
Vehicle5,1,08/02/2012,21:59:25,22:00:25,0,0
Vehicle3,1,08/02/2012,21:59:39,22:00:39,0,0
Vehicle1,1,08/02/2012,21:59:43,22:00:43,0,0
Vehicle2,1,08/02/2012,21:59:48,22:00:48,0,0
Vehicle4,1,08/02/2012,22:00:02,22:01:02,0,0
Vehicle5,1,08/02/2012,22:00:26,22:01:26,0,0
Vehicle3,1,08/02/2012,22:00:40,22:01:40,0,0
Vehicle1,1,08/02/2012,22:00:44,22:01:44,0,0
Vehicle2,1,08/02/2012,22:00:49,22:01:49,0,0
Vehicle4,1,08/02/2012,22:01:03,22:02:03,0,0
Vehicle5,1,08/02/2012,22:01:27,22:02:27,0,0
Vehicle3,1,08/02/2012,22:01:41,22:02:41,0,0
Vehicle1,1,08/02/2012,22:01:45,22:02:45,0,0
Vehicle2,1,08/02/2012,22:01:50,22:02:50,0,0
Vehicle4,1,08/02/2012,22:02:04,22:03:04,0,0
Vehicle5,1,08/02/2012,22:02:28,22:03:28,0,0
Vehicle3,1,08/02/2012,22:02:42,22:03:42,0,0
Vehicle1,1,08/02/2012,22:02:46,22:03:46,0,0
Vehicle2,1,08/02/2012,22:02:51,22:03:51,0,0
Vehicle4,1,08/02/2012,22:03:05,22:04:05,1,1
Vehicle5,1,08/02/2012,22:03:29,22:04:29,0,1
Vehicle3,1,08/02/2012,22:03:43,22:04:43,0,1
Vehicle1,1,08/02/2012,22:03:47,22:04:47,0,1
Vehicle2,1,08/02/2012,22:03:52,22:04:52,0,1
Vehicle4,1,08/02/2012,22:04:06,22:05:06,0,1
Vehicle5,1,08/02/2012,22:04:30,22:05:30,0,1
Vehicle3,1,08/02/2012,22:04:44,22:05:44,0,1
Vehicle1,1,08/02/2012,22:04:48,22:05:48,0,1
Vehicle2,1,08/02/2012,22:04:53,22:05:53,0,1
Vehicle4,1,08/02/2012,22:05:07,22:06:07,0,2
Vehicle5,1,08/02/2012,22:05:31,22:06:31,0,2
Vehicle3,1,08/02/2012,22:05:45,22:06:45,0,2
Vehicle1,1,08/02/2012,22:05:49,22:06:49,0,2
Vehicle2,1,08/02/2012,22:05:54,22:06:54,0,2
Vehicle4,1,08/02/2012,22:06:08,22:07:08,1,1
Vehicle5,1,08/02/2012,22:06:32,22:07:32,0,1
Vehicle3,1,08/02/2012,22:06:46,22:07:46,0,1
Vehicle1,1,08/02/2012,22:06:50,22:07:50,0,1
Vehicle2,1,08/02/2012,22:06:55,22:07:55,0,1
Vehicle4,1,08/02/2012,22:07:09,22:08:09,0,0
Vehicle5,1,08/02/2012,22:07:33,22:08:33,0,0
Vehicle3,1,08/02/2012,22:07:47,22:08:47,0,0
Vehicle1,1,08/02/2012,22:07:51,22:08:51,0,0
Vehicle2,1,08/02/2012,22:07:56,22:08:56,0,0
Vehicle4,1,08/02/2012,22:08:10,22:09:10,0,1
Vehicle5,1,08/02/2012,22:08:34,22:09:34,0,1
Vehicle3,1,08/02/2012,22:08:48,22:09:48,0,1
Vehicle1,1,08/02/2012,22:08:52,22:09:52,0,1
Vehicle2,1,08/02/2012,22:08:57,22:09:57,0,1
Vehicle4,1,08/02/2012,22:09:11,22:10:11,1,1
Vehicle5,1,08/02/2012,22:09:35,22:10:35,0,1
Vehicle3,1,08/02/2012,22:09:49,22:10:49,0,1
Vehicle1,1,08/02/2012,22:09:53,22:10:53,0,1
Vehicle2,1,08/02/2012,22:09:58,22:10:58,0,1
Vehicle4,1,08/02/2012,22:10:12,22:11:12,2,1
Vehicle5,1,08/02/2012,22:10:36,22:11:36,0,1
Vehicle3,1,08/02/2012,22:10:50,22:11:50,0,1
Vehicle1,1,08/02/2012,22:10:54,22:11:54,0,1
Vehicle2,1,08/02/2012,22:10:59,22:11:59,0,1
Vehicle4,1,08/02/2012,22:11:13,22:12:13,0,0
Vehicle5,1,08/02/2012,22:11:37,22:12:37,0,0
Vehicle3,1,08/02/2012,22:11:51,22:12:51,0,0
Vehicle1,1,08/02/2012,22:11:55,22:12:55,0,0
Vehicle2,1,08/02/2012,22:12:00,22:13:00,2,0
Vehicle4,1,08/02/2012,22:12:14,22:13:14,0,0
Vehicle5,1,08/02/2012,22:12:38,22:13:38,0,0
Vehicle3,1,08/02/2012,22:12:52,22:13:52,0,0
Vehicle1,1,08/02/2012,22:12:56,22:13:56,0,0
Vehicle2,1,08/02/2012,22:13:01,22:14:01,1,0
Vehicle4,1,08/02/2012,22:13:15,22:14:15,0,0
Vehicle5,1,08/02/2012,22:13:39,22:14:39,0,0
Vehicle3,1,08/02/2012,22:13:53,22:14:53,0,0
Vehicle1,1,08/02/2012,22:13:57,22:14:57,0,0
Vehicle2,1,08/02/2012,22:14:02,22:15:02,1,0
Vehicle4,1,08/02/2012,22:14:16,22:15:16,0,0
Vehicle5,1,08/02/2012,22:14:40,22:15:40,0,0
Vehicle3,1,08/02/2012,22:14:54,22:15:54,0,0
Vehicle1,1,08/02/2012,22:14:58,22:15:58,0,0
Vehicle2,1,08/02/2012,22:15:03,22:16:03,0,0
Vehicle4,1,08/02/2012,22:15:17,22:16:17,0,0
Vehicle5,1,08/02/2012,22:15:41,22:16:41,0,0
Vehicle3,1,08/02/2012,22:15:55,22:16:55,0,0
Vehicle1,1,08/02/2012,22:15:59,22:16:59,0,0
Vehicle2,1,08/02/2012,22:16:04,22:17:04,0,1
Vehicle4,1,08/02/2012,22:16:18,22:17:18,0,1
Vehicle5,1,08/02/2012,22:16:42,22:17:42,0,1
Vehicle3,1,08/02/2012,22:16:56,22:17:56,0,1
Vehicle1,1,08/02/2012,22:17:00,22:18:00,0,0
Vehicle2,1,08/02/2012,22:17:05,22:18:05,0,0
Vehicle4,1,08/02/2012,22:17:19,22:18:19,0,0
Vehicle5,1,08/02/2012,22:17:43,22:18:43,0,0
Vehicle3,1,08/02/2012,22:17:57,22:18:57,0,0
Vehicle1,1,08/02/2012,22:18:01,22:19:01,1,0
Vehicle2,1,08/02/2012,22:18:06,22:19:06,0,0
Vehicle4,1,08/02/2012,22:18:20,22:19:20,0,0
Vehicle5,1,08/02/2012,22:18:44,22:19:44,0,0
Vehicle3,1,08/02/2012,22:18:58,22:19:58,0,0
Vehicle1,1,08/02/2012,22:19:02,22:20:02,0,1
Vehicle2,1,08/02/2012,22:19:07,22:20:07,0,1
Vehicle4,1,08/02/2012,22:19:21,22:20:21,0,1
Vehicle5,1,08/02/2012,22:19:45,22:20:45,0,1
Vehicle3,1,08/02/2012,22:19:59,22:20:59,0,1
Vehicle1,1,08/02/2012,22:20:03,22:21:03,0,0
Vehicle2,1,08/02/2012,22:20:08,22:21:08,0,0
Vehicle4,1,08/02/2012,22:20:22,22:21:22,0,0
Vehicle5,1,08/02/2012,22:20:46,22:21:46,0,0
Vehicle3,1,08/02/2012,22:21:00,22:22:00,0,0
Vehicle1,1,08/02/2012,22:21:04,22:22:04,0,0
Vehicle2,1,08/02/2012,22:21:09,22:22:09,0,0
Vehicle4,1,08/02/2012,22:21:23,22:22:23,0,0
Vehicle5,1,08/02/2012,22:21:47,22:22:47,0,0
Vehicle3,1,08/02/2012,22:22:01,22:23:01,0,0
Vehicle1,1,08/02/2012,22:22:05,22:23:05,0,0
Vehicle2,1,08/02/2012,22:22:10,22:23:10,0,0
Vehicle4,1,08/02/2012,22:22:24,22:23:24,0,0
Vehicle5,1,08/02/2012,22:22:48,22:23:48,0,0
Vehicle3,1,08/02/2012,22:23:02,22:24:02,1,0
Vehicle1,1,08/02/2012,22:23:06,22:24:06,0,0
Vehicle2,1,08/02/2012,22:23:11,22:24:11,0,0
Vehicle4,1,08/02/2012,22:23:25,22:24:25,0,0
Vehicle5,1,08/02/2012,22:23:49,22:24:49,0,0
Vehicle3,1,08/02/2012,22:24:03,22:25:03,1,0
Vehicle1,1,08/02/2012,22:24:07,22:25:07,0,0
Vehicle2,1,08/02/2012,22:24:12,22:25:12,0,0
Vehicle4,1,08/02/2012,22:24:26,22:25:26,0,0
Vehicle5,1,08/02/2012,22:24:50,22:25:50,0,0
Vehicle3,1,08/02/2012,22:25:04,22:26:04,0,0
Vehicle1,1,08/02/2012,22:25:08,22:26:08,0,0
Vehicle2,1,08/02/2012,22:25:13,22:26:13,0,0
Vehicle4,1,08/02/2012,22:25:27,22:26:27,0,0
Vehicle5,1,08/02/2012,22:25:51,22:26:51,0,0
Vehicle3,1,08/02/2012,22:26:05,22:27:05,2,0
Vehicle1,1,08/02/2012,22:26:09,22:27:09,0,0
Vehicle2,1,08/02/2012,22:26:14,22:27:14,0,0
Vehicle4,1,08/02/2012,22:26:28,22:27:28,0,0
Vehicle5,1,08/02/2012,22:26:52,22:27:52,0,0
Vehicle3,1,08/02/2012,22:27:06,22:28:06,0,0
Vehicle1,1,08/02/2012,22:27:10,22:28:10,0,0
Vehicle2,1,08/02/2012,22:27:15,22:28:15,0,0
Vehicle4,1,08/02/2012,22:27:29,22:28:29,0,0
Vehicle5,1,08/02/2012,22:27:53,22:28:53,0,0
Vehicle3,1,08/02/2012,22:28:07,22:29:07,0,0
Vehicle1,1,08/02/2012,22:28:11,22:29:11,0,0
Vehicle2,1,08/02/2012,22:28:16,22:29:16,0,0
Vehicle4,1,08/02/2012,22:28:30,22:29:30,0,0
Vehicle5,1,08/02/2012,22:28:54,22:29:54,0,0
Vehicle3,1,08/02/2012,22:29:08,22:30:08,0,0
Vehicle1,1,08/02/2012,22:29:12,22:30:12,0,0
Vehicle2,1,08/02/2012,22:29:17,22:30:17,0,0
Vehicle4,1,08/02/2012,22:29:31,22:30:31,0,0
Vehicle5,1,08/02/2012,22:29:55,22:30:55,0,0
Vehicle3,1,08/02/2012,22:30:09,22:31:09,0,1
Vehicle1,1,08/02/2012,22:30:13,22:31:13,0,1
Vehicle2,1,08/02/2012,22:30:18,22:31:18,0,1
Vehicle4,1,08/02/2012,22:30:32,22:31:32,0,1
Vehicle5,1,08/02/2012,22:30:56,22:31:56,0,1
Vehicle3,1,08/02/2012,22:31:10,22:32:10,1,0
Vehicle1,1,08/02/2012,22:31:14,22:32:14,0,0
Vehicle2,1,08/02/2012,22:31:19,22:32:19,0,0
Vehicle4,1,08/02/2012,22:31:33,22:32:33,0,0
Vehicle5,1,08/02/2012,22:31:57,22:32:57,0,0
Vehicle3,1,08/02/2012,22:32:11,22:33:11,2,0
Vehicle1,1,08/02/2012,22:32:15,22:33:15,0,0
Vehicle2,1,08/02/2012,22:32:20,22:33:20,0,0
Vehicle4,1,08/02/2012,22:32:34,22:33:34,0,0
Vehicle5,1,08/02/2012,22:32:58,22:33:58,0,0
Vehicle3,1,08/02/2012,22:33:12,22:34:12,2,0
Vehicle1,1,08/02/2012,22:33:16,22:34:16,0,0
Vehicle2,1,08/02/2012,22:33:21,22:34:21,0,0
Vehicle4,1,08/02/2012,22:33:35,22:34:35,0,0
Vehicle5,1,08/02/2012,22:33:59,22:34:59,0,0
Vehicle3,1,08/02/2012,22:34:13,22:35:13,1,0
Vehicle1,1,08/02/2012,22:34:17,22:35:17,0,0
Vehicle2,1,08/02/2012,22:34:22,22:35:22,0,0
Vehicle4,1,08/02/2012,22:34:36,22:35:36,0,0
Vehicle5,1,08/02/2012,22:35:00,22:36:00,1,0
Vehicle3,1,08/02/2012,22:35:14,22:36:14,0,0
Vehicle1,1,08/02/2012,22:35:18,22:36:18,0,0
Vehicle2,1,08/02/2012,22:35:23,22:36:23,0,0
Vehicle4,1,08/02/2012,22:35:37,22:36:37,0,0
Vehicle5,1,08/02/2012,22:36:01,22:37:01,0,0
Vehicle3,1,08/02/2012,22:36:15,22:37:15,0,0
Vehicle1,1,08/02/2012,22:36:19,22:37:19,0,0
Vehicle2,1,08/02/2012,22:36:24,22:37:24,0,0
Vehicle4,1,08/02/2012,22:36:38,22:37:38,0,0
Vehicle5,1,08/02/2012,22:37:02,22:38:02,0,0
Vehicle3,1,08/02/2012,22:37:16,22:38:16,0,0
Vehicle1,1,08/02/2012,22:37:20,22:38:20,0,0
Vehicle2,1,08/02/2012,22:37:25,22:38:25,0,0
Vehicle4,1,08/02/2012,22:37:39,22:38:39,0,0
Vehicle5,1,08/02/2012,22:38:03,22:39:03,0,0
Vehicle3,1,08/02/2012,22:38:17,22:39:17,0,0
Vehicle1,1,08/02/2012,22:38:21,22:39:21,0,0
Vehicle2,1,08/02/2012,22:38:26,22:39:26,0,0
Vehicle4,1,08/02/2012,22:38:40,22:39:40,0,0
Vehicle5,1,08/02/2012,22:39:04,22:40:04,0,0
Vehicle3,1,08/02/2012,22:39:18,22:40:18,0,0
Vehicle1,1,08/02/2012,22:39:22,22:40:22,0,0
Vehicle2,1,08/02/2012,22:39:27,22:40:27,0,0
Vehicle4,1,08/02/2012,22:39:41,22:40:41,0,0
Vehicle5,1,08/02/2012,22:40:05,22:41:05,1,0
Vehicle3,1,08/02/2012,22:40:19,22:41:19,0,0
Vehicle1,1,08/02/2012,22:40:23,22:41:23,0,0
Vehicle2,1,08/02/2012,22:40:28,22:41:28,0,0
Vehicle4,1,08/02/2012,22:40:42,22:41:42,0,0
Vehicle5,1,08/02/2012,22:41:06,22:42:06,0,0
Vehicle3,1,08/02/2012,22:41:20,22:42:20,0,0
Vehicle1,1,08/02/2012,22:41:24,22:42:24,0,0
Vehicle2,1,08/02/2012,22:41:29,22:42:29,0,0
Vehicle4,1,08/02/2012,22:41:43,22:42:43,0,0
Vehicle5,1,08/02/2012,22:42:07,22:43:07,1,1
Vehicle3,1,08/02/2012,22:42:21,22:43:21,0,1
Vehicle1,1,08/02/2012,22:42:25,22:43:25,0,1
Vehicle2,1,08/02/2012,22:42:30,22:43:30,0,1
Vehicle4,1,08/02/2012,22:42:44,22:43:44,0,1
Vehicle5,1,08/02/2012,22:43:08,22:44:08,1,0
Vehicle3,1,08/02/2012,22:43:22,22:44:22,0,0
Vehicle1,1,08/02/2012,22:43:26,22:44:26,0,0
Vehicle2,1,08/02/2012,22:43:31,22:44:31,0,0
Vehicle4,1,08/02/2012,22:43:45,22:44:45,0,0
Vehicle5,1,08/02/2012,22:44:09,22:45:09,2,0
Vehicle3,1,08/02/2012,22:44:23,22:45:23,0,0
Vehicle1,1,08/02/2012,22:44:27,22:45:27,0,0
Vehicle2,1,08/02/2012,22:44:32,22:45:32,0,0
Vehicle4,1,08/02/2012,22:44:46,22:45:46,0,0
Vehicle5,1,08/02/2012,22:45:10,22:46:10,0,0
Vehicle3,1,08/02/2012,22:45:24,22:46:24,0,0
Vehicle1,1,08/02/2012,22:45:28,22:46:28,0,0
Vehicle2,1,08/02/2012,22:45:33,22:46:33,0,0
Vehicle4,1,08/02/2012,22:45:47,22:46:47,0,0
Vehicle5,1,08/02/2012,22:46:11,22:47:11,0,0
Vehicle3,1,08/02/2012,22:46:25,22:47:25,0,0
Vehicle1,1,08/02/2012,22:46:29,22:47:29,0,0
Vehicle2,1,08/02/2012,22:46:34,22:47:34,0,0
Vehicle4,1,08/02/2012,22:46:48,22:47:48,0,0
Vehicle5,1,08/02/2012,22:47:12,22:48:12,2,0
Vehicle3,1,08/02/2012,22:47:26,22:48:26,0,0
Vehicle1,1,08/02/2012,22:47:30,22:48:30,0,0
Vehicle2,1,08/02/2012,22:47:35,22:48:35,0,0
Vehicle4,1,08/02/2012,22:47:49,22:48:49,0,0
Vehicle5,1,08/02/2012,22:48:13,22:49:13,1,1
Vehicle3,1,08/02/2012,22:48:27,22:49:27,0,1
Vehicle1,1,08/02/2012,22:48:31,22:49:31,0,1
Vehicle2,1,08/02/2012,22:48:36,22:49:36,0,1
Vehicle4,1,08/02/2012,22:48:50,22:49:50,0,1
Vehicle5,1,08/02/2012,22:49:14,22:50:14,0,0
Vehicle3,1,08/02/2012,22:49:28,22:50:28,0,0
Vehicle1,1,08/02/2012,22:49:32,22:50:32,0,0
Vehicle2,1,08/02/2012,22:49:37,22:50:37,0,0
Vehicle4,1,08/02/2012,22:49:51,22:50:51,0,0
